comment_text,religion_creed,race_ethnicity,physical_disability,gender_sexualorientation,other
sok kesel karena ada yang menghina islam padahal sendirinya aja rajin cari partner ngentod di base,1,0,0,1,0
dikira lucu kali kontol lo becanda bawabawa syariat islam dan dengan bangga ny lu pasang status sumpah lu goblok tolol banget ngentod,1,0,0,1,0
kalau orang islam malem jumat itu katanya sunah rasul alias ngentod apakah kamu ngentodnya setiap malam jumat jawab ya,1,0,0,1,0
yg tak beritika ngentod itu ya kaum sepwrti kamu kapir kok bilang islam yg tek beritika hahahahah,1,1,0,1,0
punya g sih tmn yg kek anj pas kta ngajak bukber blg ny di wa iya  eh oas di tgu  mlh ngilang ad tmn gue yg nonis mlh dia yg dtg nah yg islam ny mlh ngilang kn emg tmn anj kn ngeselin ngentod,0,1,0,1,0
sbg org yg belajar ttg lgbtq aku setuju bgt sama ini kalau diblg transpuan aja dilarang di islam lah yg mabuk ngentod ghibah maling duit emak itu aja udh dilarang satudua kesalahan ga buat org ga boleh ngedekatin diri ke tuhan,1,0,0,1,0
oh jadi islam itu bukan agama yang sempurna jadi kalau kelakuan pengikutnya sama kek agama lain ga boleh dikritik tanpa kafir dan china lu bisa apa sih bahkan peralatan ibadah lu pun made in china emang arab bisa bikin apa selain ngentod dan perang,1,1,0,1,0
mungkin dia kristen dan dia lesbi suaminya mungkin islam mereka terikat karna perjodohan pdhl si cewe lesbi cmn ga ngomong aja pusing ngentod,1,0,0,1,0
masalahnya dimana lu nikah amp ngentod cewek usia  tahun pun monggo kalo ortunya setuju tp dlm islam hukumnya mubah sebab thun mna mampu lu nikah amp ngentod cewek usia  tahun jg monggo  dlm islam hukumnya sunnah sebab udh sama mampu gitu aja kok repot,1,0,0,1,0
dalam islam  ngentod sebelum nikah itu zinah dan itu tidak sah sehingga si anak jika dinikahi si bapaknya jg boleh makanya status pernikahan sangat penting dalam islam sedangkan atheis kontol ketika udh dewasa bebas ngentod tnpa nikah pun monggo ngentod wkwk,1,0,0,1,0
kata sp ga ada selangkanganphobia islam mengharamkan kontol ngentod kontol  memek ngentod dgn memek loh bagi si homo amp lesby ya itu selangkanganphobia,1,0,0,1,0
ga ada yg benci justru dlm islam sndiri menganjurkan untuk kita ngentod istri setelah menikah justru yg munafik ya lu tolol standar ganda ,1,0,0,1,0
hadist tentang pernikahan dalam islam dan msih banyak lgi hukum amp tata caranya oiya atheis kayak lu kalo nikah gmn ya wkwk sebab kaga ada hukumnya apa langsung ngentod udh gitu,1,0,0,1,0
lu emang cocok dari umatnya ustad kang ngentod ibu mu pasti malu punya anak kayak lu kata kalau aja ga paham gimana mau memahami islam oh lupa umat namrud mah bebas,1,0,1,1,0
ngentod gue dr kmrn ngidam babi tp temen yg mau gue ajak islam,0,0,0,1,0
takut pada islam lu waras kalau ber islam ala gus mus gus baha atau habaib quraish shihab jelas islam beneran tapi kalau islam ala rijik imam bogel atau islam ala munarman tersangka teroris atau gym yang ngentod cerai ngentod cerai ya merusak islam masak susah mikir,1,0,0,1,0
kalau ngentod anak sampai hamil dan jumlah nya sampai  yang ketahuan terus anaknya auruh ngemis donasi tuntunan islam ya,1,0,0,1,0
takmau takmau merupakan bayangan allah konon hidup serupa orang putih celah mananya islam pun taktau lol ngentod,1,0,0,1,0
kao kan non islam gimana sih bang ah males debat sm orang yg lagi jatuh cinta ngentod lu bang,1,0,0,1,0
pikiran lo cuma pengen ngentod ngewe bisa nikmatin morotin ngancem cewecewe lemah lo gak mikir darimana lo dilahirkan sampe lo gak ada sedikit ngehargai insan yang disebut wanita islam aja menjunjung tinggi derajat wanita lah lo bisanya ngelecehin,1,0,0,1,0
islam baru ya ustadnya suka kawin dan ngentod pantes kayak gini ga paham,1,0,0,1,0
orang islam yg ngentod bebas nyabu mabok gk kelen katain islam ktp juga,1,0,0,1,0
tolol gua islam ngentod ya allah astaghfirullah,0,0,0,1,0
daerah aceh ini munafik  giliran koruptor gak di hukum secara islam  ngentod,1,0,0,1,0
usbek  indo alias islam ktp semua su kerjaan ngentod minum mulu,1,1,0,1,0
meanwhile gue yg mo jadi khilafah kmarin blg borobudur bekas peninggalan islam skrg borobudur haram ngentod lah besok gue makan babi sambil dugem aja lebih gampang dicerna,1,0,0,1,0
ya elah ngentod aja bang sana pake ngurusin khilafah segala macam liat isi filmnnya dulu jangan jadi manusia tapi anjing bukan dan babi juga bukan pikirannya sini bang mainnya smaa orang orang kecil jangan kumpulnnya samaa yg tukang ghibah in islam bang biar tau bernegara ,1,0,0,1,0
heh anak ngentodgatau malu banget ah ga ngerti tempat dan budaya masing masing negara dan inget ga semua harus suci sepemikiran agama islam karena ga semua meluk agama islam and last ga bisa dibilang hamilin anak orang kalo dua duanya emang mau dan berkomitmen sama hubungannya,0,0,0,1,0
fuck you israel babi ngentod mati kau tunggu islam bangkit babi,0,1,0,1,0
ngentod zuuulll gitu kok masih dianggep ustadz pelecehan ajaran islam gitu itu ah lebih dari itu mencemarkan nama baik tuhan yg tdk pernah memandang fisik manusia,1,0,0,1,0
wkwk orang islam kelakuan biadab koar agama tersuci nyatanya agama paling penuh dosa semua di haramkan nyatanya make jgk emng ya munafik semua selain bunuh orang apa lagi yg di wajibkan pengen masuk surga segitunya sampe bunuh orang biar bisa ngentod bidadari,1,0,0,1,0
iya iya sana surga buat kalian doang kokkristen hindu budha mah apa gak kayak islam ya disurga gabisa ngentod  bidadari  gangbang doloo,1,0,0,1,0
nabi lu kan pedophil nikah sama anak yg dibawah umur berpoligami biar bisa ngentod bertiga di kitab lu kan ajaranya begitu yang ada islam yg menjajah indonesia menebar kebencian menebar permusuhan yang beda agama dihukum mati contohnya yaa skrng ini,1,0,0,1,0
pacaran gak ngentod aja zina apalagi menaruh cinta ke selain suamiistri di islam pemutus zina itu melalui nikah ijab kabul kalau udah nikah tu orang mau ngentod atau cuma menjalin rasa cinta gak ada dosa selama belum menikah ya zina yang basic begini aja kok tulul,1,0,0,1,0
kami juga punya nafsu liat bokep pun selalu tegang boss lhaaa mulut sih enak aja ngomong ngentad ngentod mulut org ga semua sama yg segala kontol pepek anjing babi bs keluar meski sesama tmn keakraban,0,0,0,1,0
syuhada apaanpolisi lawannya islam jugasmoga dia ngentod bidadri  ekor spuasnya,1,0,0,1,0
agama orang rumah  islam tapi rumah rame dengan suruh an sholat dan banyak omelan ngentod pusing sendiri gua dengernya,1,0,0,1,0
lah elu bela agama sendiri emang nkri islam doang ngaca dong fanatik ngentod,1,0,0,1,0
sadar lah asu anda ngeposting gambar islam tidak mengajarkan kebencian tapi kata anda mengungkapkan kalau anda membenci hr jadi anda juga bukan islam apa bedanya anda dengan hr ngentod lu tolol untung ane komunis jadi gaada tuhan bodo amat mau bacot gimana pun,1,0,0,1,0
mnirut islam awal kehidupan manusia tu dari adam dan hawa bukan adam dan mamang mnurut darwin dari kera yang ngentod cowo dan cewe karena untuk memiliki keturunan tu cowo sama cewe menurutku kalo sejenis gmn mau punya keturunan dan pnerus,1,0,0,1,0
temen nonis astaghfirullah ya allah alhamdulillah aku yg udah islam sejak lahir bangsatt asu ngentod kntl mmk,1,0,0,1,0
malam jumat sebagai malam mulia dalam islam malah disangka malam keluarnya setan atau malah disebut malam buat ngentod astaga,1,0,0,1,0
tau waktu bapak itu nanya kamu islam bukan andai gue jawab iya pak islam tapi saya murtad biar jantungan biar mampus sekalian kaga tau adab masih dendam ya gue ngentod,1,0,0,1,0
odading mang oleh kembalikan acara yang mendidik min seperti islam ktp rame ada gonzales sm si wakwaw drpd acr ngentod kya gini,1,0,0,1,0
taunya tiktok  ngentod aja sih gen z itu  sama aja kayak zaman doeloe bolak balik pki berontak dari tahun        dan puncaknya  apa ormas islam dan abri tidak ngamuk mau menuntaskan sampah demokrasi ini nyusahi abri melulu apalagi,1,0,0,1,0
baca threadnyam cowonya islam rela pindah agama janjinya krna ga yakin sma agamanya udh mah ngentod dosa eehh malah mau janjiin pindah agama auto neraka,1,0,0,1,0
kalo ada orang islam nyinggung babi haram pasti balesan dari kaum open minded adalah babi gamau karena haram tapi alkohol dan ngentod dilakuin yang gw heran emang udah pasti yang bilang babi haram itu udah pernah minum alkohol dan ngentod  pdhl ngntd halal klo dah nikah,1,0,0,1,0
poligami itu sah di hukum islam dan hukum indonesia lha kamu ngapain sok an mojokin yg dukung poligami mentang yg dukung poligami orang itupemilu sdh lewat heh sukamu pacaran ngentod gaciuman bibir gapegang toked ga km punya uang cri bo nan ga sok an nentang poligami,1,0,0,1,0
baru masang indihome ngentod boss,0,0,0,1,0
apaansi ngentod gajelas gua islam tapi malu liat dia ngomong,1,0,0,1,0
koooontoooooollllll lu asw mati aja lu ngentod otak kau masih dangkal soal agama liat balik siapa dan bagaimana sunan kali jaga dan wali  dalam menyebarkan agama islam di indonesia kalo belajar masih setengah jadinya sampah kek lu gini juancok,1,0,0,1,0
halah bacot ngentod mana ada budaya jawa itu syirik kamu menghina orang jawa kamu mungkin belum tahu wali  yang menyebarkan agama islam lewat budaya dan kesenian jawa utekmu dangkal cok,1,0,0,1,0
kalo ini beneran lo ga asik bawa islam mulu ngentod,1,0,0,1,0
tapi kok banyak negara islam yg nolak ht jink ngentod lo,1,0,0,1,0
nggak ya ngentod gak lu doang ya bhabik di muka bumi ini gak elu doang yang hijab dan islam tapi jadi perek gak lu doang ya bangsat ,1,0,0,1,0
aku gak islam jadi boleh ya makimaki ngentod lo,1,0,0,1,0
yang ngehancurin agama islam di indonesia itu bukan umat lain tapi kelakuankelakuan dari umat islam itu sendiri umat lain denger adzan sehari kali aja ga langsug pindah agama ngentod kaliankalian yg denger nyanyian umat lain langsung imannya sosoan goyah tolol,1,0,0,1,0
instagram feed isinya cewek semua pencarian juga feed cewek semua mending bner kalo gak keluar nenen nya pasti ada gilak gilak nya tiktok lah atau gak pamer body ngentod njing bajingan nyampah,0,0,0,1,0
sgt disayangkan mereka yg notabene islam memviralkan aturan norma budaya agamanya sendiri karena merasa talbisnya benar ngentod ko cewek,1,0,0,1,0
gausah bawa islam lu ngentod,1,0,0,1,0
saya islam tapi kamu ngentod,1,0,0,1,0
orang islam gak boleh ngentod,1,0,0,1,0
halah ngentod lu bilang bukan budaya islam sana pergi buat negeri sendiri isinya islam semua udah tau indonesia isinya bukan islam tok ngakunya toleransi ngentod bangsat,1,0,0,1,0
heh kontol kapan kaum lgbtq nargetin kebencian thdp agama islam gara teroris yg ada lo pada yg ngehina kaum lgbtq padahal ga ada apa pdhl selama ini selalu beranggapan isis dan anteknya itu ga melambangkan islam tp lu pada tiba ngomong gini gajelas ngentod,1,0,0,1,0
ooh jadi kamu mahasiswa pendidikan agama islam dan lagi meneliti reaksi netizen terhadap hal viral ngentod maluin agama aja lu ga sinkron bgt alasan lu sampah selamat berurusan dengan activists hewan di jawa timur yakk,1,0,0,1,0
ya dia non islam ngentod,1,0,0,1,0
ribuan manusia emang islam semua ngentod,1,0,0,1,0
tolong ditambahin yaaa penistaan agama islam percuma juga dibikinlhaa wong agama minoritas dinistakan mau lapor tapi malah jadinya kriminalisasi kan ngentod bngst,1,0,0,1,0
lah temen gue islam kalo kalah malah ngomong anjeng babi bangsat ngentod goblok tolol jancok tai gitu semua gw kebawa jadinya,1,0,0,1,0
sagapung mengatasnamakan dalil hukum islam alah bacot ngentod,1,0,0,1,0
makaya jangan pacaran haram dalam islam tapi masih dilanggar ma yang ngaku islam lagian sekarang banyak yg pacaran bukan niat baik cuma pengen ngentod gratis nikah dulu baru pacaran,1,0,0,1,0
ini org org kebanyakan ilmu jadi sok pinter ngentod padi semakin berisi makin menunduk ini makin meninggi sombong amat nabi muhammad aje ga pernah gtuin orgorg non islam  malahan nabi seneng ini dia ga setingkat nabi omongannya berasa diatas nabi dasar tai,1,0,0,1,0
aku meh misuh bangsat kabeh  nggo uwong uwong le cangkeman isis biadab hti radikal islam fundamental dan semacamnya wes ndelok videone durung kok cangkemmu di ora nyacat ngentod hipokrit,1,0,0,1,0
eh ngentod kemaren ahok kurang majemuk apaan elu kampanye bawa islam sekarang mau di tes gitu elu ngapa tiba jadi bahasa orang plural tim prabowo tak perlu tes baca alquran kita cari pemimpin majemuk,1,0,0,1,0
sini mas ngentod islam kok cabul ente penista yg sedungguhnya,1,0,0,1,0
rh jgn salah ya pks itu suci macam hafidz ngentod ary menghina pks  menghina islam islam pks goblok,1,0,0,1,0
hijab islam sesak ngentod banget,1,0,0,1,0
wey ustad gilamalumaluin islam lo ngentodnongol lo di tvculun amat nyali lo kontol,1,0,0,1,0
goblogrt islam anjing islam babi islam tai islam ngentodmakan nih tod,1,0,0,1,0
islam anjing islam babi islam tai islam ngentodmakan nih tod,1,0,0,1,0
woyyyy ngentod seenak jidat lu yah ngehina islam  ga punya sopan santun dan lu tuh ga punya adab fuck,1,0,0,1,0
ngntodmabok tai lw ya rt astgfr lu islam apa ga punya agama sih  rt ngentodbngsatanj,1,0,0,1,0
wah goblok ini tweet rt  anjing lo indonesia  islam ngentod ,1,0,0,1,0
malamnya jgn ngentod sm sembrang co yah rt islam instagram iphonesia yuk dzuhur dlu ,1,0,0,1,0
rt rt oi anjiing kontol babi ngentod ga usah ngehina islam lo cont,1,0,0,1,0
ngentod rt tak sepantasnya tuhan itu gay tak sepantasnya seorang nabi itu poligamisepantasnya islam tu ada,1,0,0,1,0
islam itu indah indah memeq loooo hahahahaha eh islam ngentod makan nih semua hinaan dari gue ,1,0,0,1,0
eh islamliat nih gambar dari tanah suci calon ht ngentod loe mari kita mulai semua hu kaskuspicture,1,0,0,1,0
rt woi ngentod ga ada kerjaan apa lu selain hina islam tai lo atheis laknat,1,0,0,1,0
woi ngentod ga ada kerjaan apa lu selain hina islam tai lo atheis laknat,1,0,0,1,0
rt  ngakak anjeng rt ngentod ini axisyg pnya islam sh yasuruh allahnya trun dri langit brantem ama gwa lah,1,0,0,1,0
islam anjing lo ngentod  rt wohoo yg kaga tau apa tp ngatain cacat goblok rt,1,0,0,1,0
densus  itu melakukan penyergapan palsu mereka hanya menjelekan islam densus  ngentod loe,1,0,0,1,0
warga villa ilhami yg rt  anjinggg smua lungentod lungaku islam tapi hati ma pkiran lu busukprasangka lu bruk mlu nyetanjiiing,1,0,0,1,0
cewek sunda rajin cocok jadi istri cewek jawa rajin cocok jadi pembantu,0,1,0,0,0
jika ingin jabatandi wajibkan jd org sakit dulu kalian bisa lihat sendirisi dede homongubulincopet partaiitulah tampang ga punya malu dan biadab,0,0,0,1,0
najis bgt homo biadab,0,0,0,1,0
ya allah wahai dzat yang memiliki hidup amp mati turunkan siksamu kepada para gay homo biadab segerakan ya tuhanku kami mohon allahumma amiiinn,1,0,0,1,0
dia sepongannya dan lu panggil dia mas chat homo bangsat biadab kayakya perlu disegerakan sosialisasi agar warga rame bakar aja tuh kaum homo,0,0,0,1,0
 orientasi seks kau bong sungguh biadab homo sono sogok pendeta kau biar kau bisa kawin sama pasangan homo kau ikutin trend dunk geraja lgbt khusus tuk domba homo helleloenjink semoga iouses memberakimu rameen,1,0,0,1,0
belum dihukum sebagaimana mestinya biadab,0,0,0,0,1
dasar lo homo biadab ngapa lo bawa nabi lo baca uu perkawinan noh tujuan perkawinan itu apaaan tolol emgnya homo blh kawin sesama homo di nkri,1,0,1,1,0
agama lu agama isis wajib di hinahomo biadabbool udah di sodomi hri ini lis,1,0,0,1,0
lu anjing homo brisik ngurusin negara orgbangsat biadab eh homo juga,0,0,0,1,0
open minded yg ga waras itu org eropa ras paling biadab mereka mencoba hal yg diluar sifat dasar spesies manusia makanya lgbt itu sah saja padahal sakit jiwa mirip kaya halu agama,0,1,1,1,0
biadab kalian para homo,0,0,0,1,0
atar kontol bajingan lu juga homo kontol bangsag lu biadab,0,0,0,1,0
semua orientasi seksual bs jd pedofilsemua biadab cuma yg lgbt harus lgsg dimusnahkan soalnya menelurkan pedofil barucoba deh lihatsemua pedofil lgbt itu tdnya pasti pernah jd korban dan sy yakin yg homo biasa ada yg pernah jd korban juga,0,0,0,1,0
tanpa keteguhan hati umat islam menolak paham homo mungkin bangsa ini sudah rusak parah sangat benar pendapat pak pendeta ini org kristen sangat banyak yg lembek bahkan bodoh menganggap begituan pemberian tuhan mari bahu membahu melawan paham homosexual biadab,1,0,0,1,0
bener yh shipper homo tu isinya org org tolol biadab,0,0,1,1,0
musnahkan kaum homo dasar biadab bodoh otak nafsu anti kaum pelangi,0,0,0,1,0
lebay elu homo boti biadab goblok selera sex lo lebih lebay bahkan pure kegoblokan,0,0,0,1,0
wkwkwkwkw homo kontol biadab,0,0,0,1,0
emang lu dasar homo biadab bismillah jurina mau jadi istri aku gak,0,0,0,1,0
tolong kasih tau professor spy jangan menyalahkan tuhan nanti bisa terkutuk hidupnya homo amp lesbi biseksual transgender dll itu adalah pilihan ug salah sebagai orang beragama amp masih punya akhlak serta moral tidak mungkin melakukan perbuatan biadab tsb tuhan melarang lgbt,1,0,0,1,0
gue aja pernah kok kegep abang gue ngeliat sesuatu ttg bl pas sd abis itu gue dimarahin sejadinya sampe gue nangis sediem itu terus dibilang intinya homo tuh paling biadab lah ya sampe gue ngurung diri di kamar gue betulan senangis itu,0,0,0,1,0
ngatain tuyul ke orang yang jelas dia itu anak tunggal kaya raya punya banyak bakat aja udah aneh monyet dasar kaum shipper tolol kalo otaknya ketinggalan di dunia au homo ya begitu deh rela ngetik jahat dan biadab demi kapal homo,0,0,1,1,0
keparat homo biadab muka kayak setan,0,0,1,1,0
si homo ngamukkau itu kami yg gaji dr pajak anjing benconggk usah kau usik pak aniesbencong biadab,0,0,0,1,0
lu homo biadab,0,0,0,1,0
kamu homo ya dari tadi ngajakin ketemu mulujijiiiiiiiikkkk dasar homo biadab lu,0,0,0,1,0
lgbt goblok homo biadab ini hukum mati udh pantes,0,0,0,1,0
homo biadab ga ada sopan sopan nya masa lgsg nanya gituan,0,0,0,1,0
tuhan ciptakan itu  adam amp eve  bukan adam amp steve homo biadab,1,0,0,1,0
 ketagihan kok jadi homo jadi the real musuh allah kok ketagihan tolol biadab dasar sumber bencana,1,0,1,1,0
udahlah bencong homo trus cari sensasi biar naik padahal malah membuat orang jijik dasar bencong biadab,0,0,0,1,0
aduh anjing kenapa pak presiden bukan sodara deketku ya kan bisa ya aku palakin duitnya buat ikut po merch kartun kartun biadab ini dg dalih pak duitnya mau saya pake utk hal yang bermutu kok co keychain homo ciuman brutal,0,0,0,1,0
babi banget jawaban kau miduk giliran israel kau bela giliran rusia kau blg urusan negaranya memang biadab otak homo satu ini,0,0,0,1,0
heh bangsat homo anjing biadab saraf yg lu tunjukin kenapa itu bisa kebakaran mulu anjing babi bangsat anjing himogoblok lu,0,0,0,1,0
dikasih tau biar jadi lebih beretika malah nolak emang agamis kalian ini bikin peradaban jd biadab,1,0,0,0,0
kelakuan predator seks di manapun sama aja mereka semua biadab mau homo atau hetero juga sama aja,0,0,0,1,0
asuuu botak biadab homo bajingan bahan bakar neraka ciihhh,0,0,1,1,0
homo biadab memang kebanyakan kejam,0,0,0,1,0
awalnya gimana kak sampe si homo biadab itu bisa mukul tantenya tp homo dimana mana sama sih otaknya pindah ke dubur,0,0,0,1,0
yang katanya paling beradab tp kenyataannya yg paling biadab ape lo homo,0,0,0,1,0
pembual pengibul tdk bertanggung jawab dan biadab,0,0,0,0,1
yg ngomong banjir jd parkir air elo tau artinya pemalas pembual pengibul lepas tanggung jjawab biadab dsb,0,0,0,0,1
emang sama kaya namanya kontol ajg star syndrome banget ni homo biadab satu muka pas pasan sok soan pula,0,0,1,1,0
itu sdh bukan manusia sangat biadab,0,0,0,0,1
biadab,0,0,0,0,1
ekh homo bloon dari t itu cuman sisa recehannya doang yg dinikmati rakyat sedangkan sbgian besarnya digarong sama bangsat bangsa yg loe puja puji sono dasar bencong biadab otak koplok,0,0,1,1,0
apapun keyakinan yang dianut oleh semua manusia adalah tidak salah karena tuhan hanya melihat isi hati kalian nungging sehari x kalau hatimu busuk ya tidak akan diterima tuhan hasilnya hanya capek nungging dan makin emosional makin biadab,1,0,0,0,0
jauh lo monyet dari tae dari ngira dia homo aja lo udah tolol setololnya ini lagi ngomongin botian najis lo bangsat biadab gaada otak,0,0,1,1,0
homo sapienhomo sapien biadab ini kapan bisa terima gak beranalpinak itu memang segudang bonus dan benefitnya ayola kawan mari jadi dakidaki bumi yang relevan peradaban anjayyy,0,0,0,1,0
kalo anaknya cowok mah bejat banget bin biadab seanjinganjingnya homo,0,0,0,1,0
homo ketikan ama mulutnya jauh lebih biadab dibanding perempuan kak,0,0,0,1,0
ngarap lebih biadab,0,0,0,1,0
si homo ini ngetwit ajakan berpolitik santun tapi dia sendiri biadab memang kadrun itu selain tkg fitnah ternyata munafik juga ya,0,0,0,1,0
goblok mau baca homo malah bismillah manusia biadab,0,0,0,1,0
iya karena yg homo gak dianggap pelecehan sexual lebih biadab bukan,0,0,0,1,0
awokwowk homo tua tolol jelas itu perbuatan biadab sm kayak lu bool lu noh tainya pd berceceran aaokwokk,0,0,1,1,0
apaan sih goblok homo anjing biadab sakit,0,0,0,1,0
homo keparat biadab,0,0,0,1,0
hadeuh elu dan gerombolan biadab elu ngomong merawat kerukunan dan kebhinekaan cuihhh meludahi wajah homo elu,0,0,0,1,0
haahhahahaahaha padahal junjungannya kelakuannya biadab,0,0,0,0,1
benci gue sama orang yg masih bela pawat itu gue umur  tahun juga udah ngerti kalau bully itu ga boleh jahat biadab masih kecil gak ngerti ga ngerti cuih homophobia tapi akhirnya main drama homo mamam ludah sendiri,0,0,0,1,0
bisabisanya masih ada yg dukung curiga nih yg dukung kalo liat anak autis juga bakal pada ngebully sama kaya idolanya punya hati busuk para penyopong aktor homo biadab,0,0,0,1,0
justru post dokter seperti itu yg membuat kita jadi tau bahaya homo laknat biadab lgbt musnah dari bumi,0,0,0,1,0
lo mah bukan nctzen anj lo cuma orang gila yang terobsesi sama kapal homo dan ini bukan lagi soal akun gw ya terserah gw cuih argumen sampah dasar bocil biadab mending bantu emak lo ngepel sana,0,0,1,1,0
hati penipu nih homo biadab kerjaan nyh ngerjain orang tr wa sama lokasinya gw kirim,0,0,0,1,0
lebih baik tdk mengusung ideologi keagamaan karena ideologi keagamaan menyakiti perasaan manusia jadi menurutmu genosida thd suku bangsa tertentu tdk masalah dilakukan tapi melarang orang homo itu tindakan biadab mengapa kamu lebih mementingkan perasaan ketimbang fisik,1,1,0,1,0
oalah bisa dikatakan biadab atau abnormal,0,0,0,1,0
tak dm kurang penak opo cil bocil homo biadab ketemu langsung tak pongor congormu,0,0,0,1,0
dari sononya lu emang homo biadab,0,0,0,1,0
mau muter pake kata dan kalimat apapun kaum penyembah batu itu ajarannya biadab beringas dan cabul,1,0,0,0,0
diem homo dah homo ada kecenderungan ke arah pembela teroris pula siapapun dan dimanapun teroris itu adalah tindakan biadab tak peduli ajaran agamanya apa,1,0,0,1,0
betul saya cuma nanya aja dia muslim atau bukan soalnya dia ngomong bawa teroris nyambungnya apa sama homophobic terus homo boleh dibunuh secara biadab dirajam sampe manti itu tau darimana,1,0,0,1,0
anehnya masih ada aja homo homo yg ngangkangin biadab kek gt pdhl udh tau ada bininya,0,0,0,1,0
mati lu bencong homo biadab  abis lu bentar lg ,0,0,0,1,0
udh homo biadab lgi hadeh,0,0,0,1,0
itu urusan mereka lah mau homo atau apa yg penting gw kan masih suka wanita eh lupa gw mau tanya  hal lagi kira lebih biadab mana seseorang yg gemar berpoligami dengan seorang pedofil tapi kalau ada yg gemar duanya poligami dan pedofil gimana tuh,0,0,0,1,0
homo ya homo saja malah nyalahin pesantren emangnya homo biadab itu kebanyakan lulusan pesantren,0,0,0,1,0
dih homo biadab,0,0,0,1,0
eh anjing bangsat ya emang orang orang belakangan ini tu user yang otaknya isi homo doang ngehate renjun gara gara shipper lu idup make internet yang guna dikit lah anjing jangan biadab klakuan lo bgst emg y orgorg kaya gini tukang skip mapel agama makanya gada adab samsek,0,0,0,1,0
tendangan biadab dijawab dg kulo khilaf cukup,0,0,0,0,1
biadab banget si homo,0,0,0,1,0
gapapa gaperlu diliaaat kok isinya foto dan video kelamin laki dimasukin ke pantat laki alias homo biadab,0,0,0,1,0
dunia memang hanya permainan dan senda gurau naluri homo homini lupus di jembatani sistem kapitalisme yg serba berbasis kompetisi maka cara biadab apapun akan ditempuh untuk menang,0,0,0,0,1
gpp mengurangi populasi homo biadab,0,0,0,1,0
gua selama di singapore selalu berhadapan sm oknum manusia asal prinpadan jarjit es serut biadab moral tai sapi yg dikejar homo prindapan yg satpam prindapan dablek roomate cewe prindapan bipolar ini tiba ada roomate baru cowo prindapan biadab nginjek lukisan ga ngaku babi,0,0,0,1,0
bangsat emg ya ga ada otak sampe ngirim ngirim pict gue di aplikasi homo karma buat lu biadab semoga suatu saat tuhan ngasih balesan buat lu,0,0,1,1,0
si roki garong hombi homo biadab mau cari mangsa,0,0,0,1,0
sotau banget dah ini foto sama chef orang turki yg terkenal itu anjirr kenapa malah dikira homo goblok manusia twitter biadab gaada otak,0,0,1,1,0
percaya omongan homo biadab,0,0,0,1,0
kau itu manusia homo biadab buzzer an yg di bayar murah sma sprti  habitat kau si buzzer kere,0,0,0,1,0
hahaha jangan modus lu homo lu cuma pgn cari korban buat lu jadiin pasangan homo lu najis biadab gw ga butuh fans homo seperti diri lu lu ga guna dan tolol banget,0,0,1,1,0
rocki garong homo biadab aja diexpose,0,0,0,1,0
jujurly gw bener bener udah ngeri bayangin gw harus ngejalin relationship am laki krena ya gini bnyk cowo biadab suka selingkuh mana homo najis bngt plis,0,0,0,1,0
memang pernah ada polisi homo  bahaya kalo aparat yg punya kekuasaan homo  memang homo itu sadis kejan biadab link  polisirekayasakasus polisirekayasakasus,0,0,0,1,0
yang otak bokep ya kaum lo gak ada ajaran manapun yg menjanjikan bisa ngentot di sorga sama puluhan bidadari kecuali ajaran elu buktinya belum masuk sorga aja kerjaan di dunia memperkosa orang mulu biadab,1,0,1,0,0
mending teriak lonte ke ibumu sendiri coba didikan lonte sih jadinya melahirkan kadrun bodoh dan biadab sepertimu,1,0,0,0,0
bukan pengajar bukan pendidik cuma orang nyinyir dan biadab butuh makan dan kebetulan lowongan yang buka jadi buruh pendidikan,0,0,0,0,1
ya allah capek aku ngakak homo sapiens biadab,0,0,0,0,1
temen gue biadab banget anjirr tele gue jadi kek ladang homo gegara ntu anak,0,0,0,1,0
homo anjing homo biadab homo bangsat kelakuan menyimpang dianugrahin kesempurnaan ama yg diatas malah lobang taik dihajar adu pedang pula nyakitin dan nyusahin orang lain dan keluarga juga cuih ape lo para hombreng cuih,1,0,0,1,0
sudah aku pinned tweet biar aja mukanya kepajang terus si biadab satu ini,0,0,0,0,1
siapa yg mau percaya agama membawa kebaikan kalo di depan mata mereka org beragama pada biadab kalau pada pindah ya semata mencari ketenangan dgn jalan spiritual yg berbeda belum tentu dapat memang tp setidaknya keluar dulu dari agama yg cenderung punya wajah kekerasan,1,0,0,0,0
hampir  maslah dimuka bumi adlh uud ujungnya duitartinya ada yg tk benar dgn sistem duit itu sendiri menjadikan manusia mnjd homo homini lupusgt lebih mengedepankan nafsu yg mana diboncengi sistem politikpun jg berbasis kompetisi tk heran dunia politikpun biadab,0,0,0,1,0
biadab harga mati,0,0,0,0,1
emang biadab itu pelakunya bisabisanya imam benjol diangkat tokoh pahlawan,0,0,0,0,1
seperti pemerkosa juga disebut biadab mesum brengsek bajingan cabul amoral,0,0,0,0,0
akhirnya satrio sang komunis komunitas anis bersama si homo biadab ikut juga,0,1,0,1,0
bangsat biadab dimanamana pula,0,0,0,1,0
klo mereka bangsat biadab lalu kamu apa mf cuma nanya,0,0,0,1,0
mrka emng bangsat biadab,0,0,0,1,0
